"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
274.6,239.6,"22A3_wild_type"
110.8,125.59,"22A3_wild_type"
17.93,55.95,"22A3_wild_type"
42.01,80.41,"22A3_wild_type"
324.5,413.07,"22A3_wild_type"
76.85,100.99,"22A3_wild_type"
324.04,97.63,"22A3_wild_type"
128.15,196.61,"22A3_wild_type"
86.74,235.53,"22A3_wild_type"
75.72,161.4,"22A3_wild_type"
74.98,253.12,"22A3_wild_type"
199.79,178.8,"22A3_wild_type"
29.12,45.22,"22A3_wild_type"
53.5,140.4,"22A3_wild_type"
211.51,386.24,"22A3_wild_type"
339.81,250.3,"22A3_wild_type"
477.71,469.18,"22A3_wild_type"
159.41,283.75,"22A3_wild_type"
28.77,53.12,"22A3_wild_type"
73.84,47.17,"22A3_wild_type"
411.11,326.88,"22A3_wild_type"
1470.31,1654.19,"22A3_wild_type"
198.07,65.78,"22A3_wild_type"
258.26,203.56,"22A3_wild_type"
261.43,205.81,"22A3_wild_type"
836.25,1143.54,"22A3_wild_type"
528.91,457.06,"22A3_wild_type"
28.23,40.75,"22A3_wild_type"
255.02,393.86,"22A3_wild_type"
57,48.31,"22A3_wild_type"
1.4,39.08,"22A3_wild_type"
2,36.32,"22A3_wild_type"
179.06,192.92,"22A3_wild_type"
1910.99,1550.16,"22A3_wild_type"
452.93,459.8,"22A3_wild_type"
339.1,288.52,"22A3_wild_type"
342.91,334.85,"22A3_wild_type"
408.61,449.11,"22A3_wild_type"
137.69,269.27,"22A3_wild_type"
1660.99,894.03,"22A3_wild_type"
125.72,73.51,"22A3_wild_type"
28.46,197.31,"22A3_wild_type"
126.69,108.93,"22A3_wild_type"
8.07,32.91,"22A3_wild_type"
255.84,388.32,"22A3_wild_type"
1558.2,1086.68,"22A3_wild_type"
102.3,106.01,"22A3_wild_type"
409.34,380.5,"22A3_wild_type"
135.57,142.76,"22A3_wild_type"
44.7,66.71,"22A3_wild_type"
244.46,286.09,"22A3_wild_type"
25.02,188.47,"22A3_wild_type"
172.75,176.58,"22A3_wild_type"
389.89,250.04,"22A3_wild_type"
0.04,107.55,"22A3_wild_type"
20.83,50.65,"22A3_wild_type"
31.27,47.91,"22A3_wild_type"
526.68,290.14,"22A3_wild_type"
162.38,307.72,"22A3_wild_type"
1257.25,1091.96,"22A3_wild_type"
226.26,401.69,"22A3_wild_type"
466.36,393.25,"22A3_wild_type"
9.23,61.6,"22A3_wild_type"
52.38,115.27,"22A3_wild_type"
22.03,199.12,"22A3_wild_type"
368.69,529.71,"22A3_wild_type"
185.59,220.17,"22A3_wild_type"
258.67,364.54,"22A3_wild_type"
28.97,37.47,"22A3_wild_type"
578.21,624.59,"22A3_wild_type"
91.95,83.36,"22A3_wild_type"
357.07,406.06,"22A3_wild_type"
32.17,59.88,"22A3_wild_type"
363.2,418.52,"22A3_wild_type"
479.86,484.5,"22A3_wild_type"
57.52,120.93,"22A3_wild_type"
349.21,353.06,"22A3_wild_type"
349.41,291.03,"22A3_wild_type"
457.46,295.26,"22A3_wild_type"
288.23,436.97,"22A3_wild_type"
94.15,255.8,"22A3_wild_type"
44.74,46.5,"22A3_wild_type"
181.86,151.77,"22A3_wild_type"
383.62,387.84,"22A3_wild_type"
549.63,524.82,"22A3_wild_type"
376.59,412.64,"22A3_wild_type"
201.85,350.84,"22A3_wild_type"
263.33,268.83,"22A3_wild_type"
189.4,141.41,"22A3_wild_type"
527.15,327.51,"22A3_wild_type"
22.07,50.45,"22A3_wild_type"
47.12,35.37,"22A3_wild_type"
255.58,349.09,"22A3_wild_type"
379.2,475.14,"22A3_wild_type"
129.31,137.37,"22A3_wild_type"
309.84,380.36,"22A3_wild_type"
532.7,693.33,"22A3_wild_type"
85.27,211.7,"22A3_wild_type"
488.43,567.52,"22A3_wild_type"
496.47,550.48,"22A3_wild_type"
407.28,424.26,"22A3_wild_type"
336.95,297.97,"22A3_wild_type"
156.76,404.11,"22A3_wild_type"
175.41,193.94,"22A3_wild_type"
303.38,292.51,"22A3_wild_type"
1131.5,1090.79,"22A3_wild_type"
21.21,59.06,"22A3_wild_type"
489.87,605.54,"22A3_wild_type"
631.38,661.99,"22A3_wild_type"
348.24,189.31,"22A3_wild_type"
64.75,135.99,"22A3_wild_type"
282.3,316.91,"22A3_wild_type"
95.16,172.28,"22A3_wild_type"
1540.53,1601.99,"22A3_wild_type"
243.77,246.21,"22A3_wild_type"
178.77,187.83,"22A3_wild_type"
149.51,154.27,"22A3_wild_type"
73.39,65.4,"22A3_wild_type"
283.02,410.11,"22A3_wild_type"
104.9,221.21,"22A3_wild_type"
24.29,40.37,"22A3_wild_type"
70.61,214.43,"22A3_wild_type"
286.35,304.21,"22A3_wild_type"
57.21,34.17,"22A3_wild_type"
264.97,258.68,"22A3_wild_type"
181.83,133.88,"22A3_wild_type"
456.8,339.9,"22A3_wild_type"
758.27,1019.2,"22A3_wild_type"
470.5,380.94,"22A3_wild_type"
36.37,63.46,"22A3_wild_type"
328.45,302.72,"22A3_wild_type"
217.96,245.75,"22A3_wild_type"
348.11,330.74,"22A3_wild_type"
167.68,46.97,"22A3_wild_type"
18.14,115.88,"22A3_wild_type"
89.03,179.01,"22A3_wild_type"
235.02,300.97,"22A3_wild_type"
122.16,175.93,"22A3_wild_type"
125.95,172.67,"22A3_wild_type"
71.35,51.75,"22A3_wild_type"
221.24,293.19,"22A3_wild_type"
97.03,205.37,"22A3_wild_type"
42.52,40.86,"22A3_wild_type"
118.28,29.91,"22A3_wild_type"
103,81.39,"22A3_wild_type"
173.48,92.66,"22A3_wild_type"
225.58,229.06,"22A3_wild_type"
462.41,271.81,"22A3_wild_type"
75.98,68.26,"22A3_wild_type"
103.83,239.51,"22A3_wild_type"
222.16,153.88,"22A3_wild_type"
84.77,34.15,"22A3_wild_type"
172.45,178.11,"22A3_wild_type"
0.18,75.34,"22A3_wild_type"
100.01,231.51,"22A3_wild_type"
173.07,214.21,"22A3_wild_type"
198.93,119.63,"22A3_wild_type"
16.29,50.71,"22A3_wild_type"
208.68,186.78,"22A3_wild_type"
209.04,383.84,"22A3_wild_type"
174.17,191.23,"22A3_wild_type"
355.23,231.77,"22A3_wild_type"
295.03,29.15,"22A3_wild_type"
362.97,370.91,"22A3_wild_type"
224.09,173.64,"22A3_wild_type"
220.84,422.03,"22A3_wild_type"
176.41,115.7,"22A3_wild_type"
69.38,76.03,"22A3_wild_type"
679.97,395.84,"22A3_wild_type"
507.88,452.53,"22A3_wild_type"
90.47,120.73,"22A3_wild_type"
904.44,931.7,"22A3_wild_type"
237.01,329.02,"22A3_wild_type"
202.77,140.42,"22A3_wild_type"
165.51,238.26,"22A3_wild_type"
126.59,177.41,"22A3_wild_type"
50.6,128.79,"22A3_wild_type"
191.25,174.36,"22A3_wild_type"
82.53,27.58,"22A3_wild_type"
90.98,165.35,"22A3_wild_type"
1.57,70.46,"22A3_wild_type"
643.91,459.66,"22A3_wild_type"
236.83,268.18,"22A3_wild_type"
297.04,302.12,"22A3_wild_type"
11.12,130.63,"22A3_wild_type"
33.7,30.28,"22A3_wild_type"
285.34,282.17,"22A3_wild_type"
187.49,248.49,"22A3_wild_type"
413.79,254.94,"22A3_wild_type"
162.21,195.18,"22A3_wild_type"
172,119.25,"22A3_wild_type"
147.07,107.77,"22A3_wild_type"
197.89,293.22,"22A3_wild_type"
61.28,97.6,"22A3_wild_type"
44.29,36.94,"22A3_wild_type"
193.84,81.52,"22A3_wild_type"
268.59,390.57,"22A3_wild_type"
204.26,120.58,"22A3_wild_type"
195.26,181.12,"22A3_wild_type"
127.46,304.18,"22A3_wild_type"
269.3,420.45,"22A3_wild_type"
55.38,70.89,"22A3_wild_type"
267.8,148.3,"22A3_wild_type"
243.88,337.64,"22A3_wild_type"
68.52,154.46,"22A3_wild_type"
171.05,262.6,"22A3_wild_type"
480.59,359.45,"22A3_wild_type"
18.84,29.19,"22A3_wild_type"
40.08,209.22,"22A3_wild_type"
114.64,146.66,"22A3_wild_type"
54.09,101.49,"22A3_wild_type"
67.67,51.21,"22A3_wild_type"
256.95,153.23,"22A3_wild_type"
28.1,57.35,"22A3_wild_type"
128.97,155.52,"22A3_wild_type"
74.12,54.77,"22A3_wild_type"
238.71,370.71,"22A3_wild_type"
269.19,174.18,"22A3_wild_type"
74.66,69.15,"22A3_wild_type"
68.47,120.46,"22A3_wild_type"
30.54,58.12,"22A3_wild_type"
245.63,100.97,"22A3_wild_type"
369.79,87.88,"22A3_wild_type"
595.15,184.59,"22A3_wild_type"
240.09,144.13,"22A3_wild_type"
34.39,109.19,"22A3_wild_type"
565.51,111.53,"22A3_wild_type"
131.66,87.5,"22A3_wild_type"
116.89,142.31,"22A3_wild_type"
54.36,108.16,"22A3_wild_type"
319.02,54.4,"22A3_wild_type"
125.63,48.97,"22A3_wild_type"
178.35,73.86,"22A3_wild_type"
567.49,392,"22A3_wild_type"
50.14,30.79,"22A3_wild_type"
41.13,29.07,"22A3_wild_type"
19.35,41.78,"22A3_wild_type"
64,52.43,"22A3_wild_type"
107.89,66.75,"22A3_wild_type"
104.87,34.8,"22A3_wild_type"
35.08,29.84,"22A3_wild_type"
44.61,63.06,"22A3_wild_type"
135.37,84.07,"22A3_wild_type"
8.2,71.8,"22A3_wild_type"
26.27,31.67,"22A3_wild_type"
1.07,47.55,"22A3_wild_type"
33.83,32.79,"22A3_wild_type"
33.35,36.91,"22A3_wild_type"
0.96,55.22,"22A3_wild_type"
2.72,70.5,"22A3_wild_type"
31.48,72.33,"22A3_wild_type"
175.35,54.4,"22A3_wild_type"
326.3,102.87,"22A3_wild_type"
354.7,166.43,"22A3_wild_type"
57.17,79.69,"22A3_wild_type"
536.89,553.73,"22A3_wild_type"
211.13,184.44,"22A3_wild_type"
329.99,395.8,"22A3_wild_type"
192.46,131.93,"22A3_wild_type"
56.71,49.34,"22A3_wild_type"
365.28,305.26,"22A3_wild_type"
154.82,234.81,"22A3_wild_type"
329.25,271.51,"22A3_wild_type"
426.27,284.59,"22A3_wild_type"
320.21,78.88,"22A3_wild_type"
42.08,90.24,"22A3_wild_type"
95.49,162.46,"22A3_wild_type"
30.5,141.77,"22A3_wild_type"
94.91,136.45,"22A3_wild_type"
256.8,372.65,"22A3_wild_type"
27.21,87.13,"22A3_wild_type"
315.32,262.74,"22A3_wild_type"
243.06,316.22,"22A3_wild_type"
130.88,39.86,"22A3_wild_type"
18.26,47.46,"22A3_wild_type"
24.1,57.63,"22A3_wild_type"
1025.26,669.72,"22A3_wild_type"
8.63,56.76,"22A3_wild_type"
416.91,260.89,"22A3_wild_type"
23.28,52.72,"22A3_wild_type"
32.67,87.25,"22A3_wild_type"
196.12,59.87,"22A3_wild_type"
347.54,327.97,"22A3_wild_type"
244.55,175.16,"22A3_wild_type"
336.88,300.79,"22A3_wild_type"
1107.83,958.83,"22A3_wild_type"
227.67,263.99,"22A3_wild_type"
26.22,104.64,"22A3_wild_type"
46.68,84.03,"22A3_wild_type"
7.45,33.14,"22A3_wild_type"
198.78,264.64,"22A3_wild_type"
1807.94,1425.26,"22A3_wild_type"
106.07,106.17,"22A3_wild_type"
19.5,104.84,"22A3_wild_type"
453.41,341.66,"22A3_wild_type"
1643.22,1266.43,"22A3_wild_type"
404.86,383.6,"22A3_wild_type"
158.43,197.45,"22A3_wild_type"
162.64,267.59,"22A3_wild_type"
95.92,157.86,"22A3_wild_type"
70.94,53.31,"22A3_wild_type"
1655.16,760.64,"22A3_wild_type"
1626.78,1017.89,"22A3_wild_type"
236.59,463.28,"22A3_wild_type"
101.31,99.91,"22A3_wild_type"
164.49,158.1,"22A3_wild_type"
35.43,67.17,"22A3_wild_type"
351.45,387.34,"22A3_wild_type"
97.91,113.55,"22A3_wild_type"
273.79,226.38,"22A3_wild_type"
21.49,112.04,"22A3_wild_type"
165.56,277.78,"22A3_wild_type"
138.56,75.82,"22A3_wild_type"
36.19,79.22,"22A3_wild_type"
21.42,76.79,"22A3_wild_type"
12.88,48.19,"22A3_wild_type"
522.74,439.29,"22A3_wild_type"
178.73,251.11,"22A3_wild_type"
395.89,345.45,"22A3_wild_type"
153.99,155.2,"22A3_wild_type"
721.76,604.77,"22A3_wild_type"
84.86,117.11,"22A3_wild_type"
420.34,436.3,"22A3_wild_type"
275.83,289.9,"22A3_wild_type"
8.58,76.11,"22A3_wild_type"
348.62,298.07,"22A3_wild_type"
251.45,261.64,"22A3_wild_type"
365.65,304.8,"22A3_wild_type"
95.25,240.84,"22A3_wild_type"
499.69,313.39,"22A3_wild_type"
233.26,181.86,"22A3_wild_type"
383.21,451.72,"22A3_wild_type"
23.05,72.99,"22A3_wild_type"
454.44,356.31,"22A3_wild_type"
546.66,495.57,"22A3_wild_type"
255.51,375.05,"22A3_wild_type"
257.31,255.87,"22A3_wild_type"
1210.66,1523.99,"22A3_wild_type"
684.49,459.81,"22A3_wild_type"
479.28,358.91,"22A3_wild_type"
60.62,58.1,"22A3_wild_type"
44.97,50.56,"22A3_wild_type"
344.09,416.8,"22A3_wild_type"
221.29,274.79,"22A3_wild_type"
123.79,91.34,"22A3_wild_type"
134.14,335.9,"22A3_wild_type"
403.75,535.68,"22A3_wild_type"
306.58,284.07,"22A3_wild_type"
1.47,39.77,"22A3_wild_type"
3.65,41.81,"22A3_wild_type"
176.18,252.59,"22A3_wild_type"
527.59,274.39,"22A3_wild_type"
318.43,398.43,"22A3_wild_type"
25.59,118.91,"22A3_wild_type"
150.63,236.49,"22A3_wild_type"
652.11,581.91,"22A3_wild_type"
380.13,193.2,"22A3_wild_type"
201.02,341.13,"22A3_wild_type"
221.55,202.52,"22A3_wild_type"
83.8,134.72,"22A3_wild_type"
759.71,877.62,"22A3_wild_type"
256.23,294.04,"22A3_wild_type"
27.61,85.33,"22A3_wild_type"
140.8,161.44,"22A3_wild_type"
102.87,234.2,"22A3_wild_type"
19.05,73.4,"22A3_wild_type"
344.93,195.89,"22A3_wild_type"
193.77,225.96,"22A3_wild_type"
1484.12,1455.67,"22A3_wild_type"
271.67,298.57,"22A3_wild_type"
83.35,102.68,"22A3_wild_type"
10.88,28.93,"22A3_wild_type"
260.52,325.47,"22A3_wild_type"
80.89,194.27,"22A3_wild_type"
32.41,45.05,"22A3_wild_type"
346.97,265.45,"22A3_wild_type"
2.63,83.76,"22A3_wild_type"
9.87,78.73,"22A3_wild_type"
522.8,427.8,"22A3_wild_type"
228.26,264.72,"22A3_wild_type"
28.78,39.99,"22A3_wild_type"
6.38,35.8,"22A3_wild_type"
441.68,380.49,"22A3_wild_type"
125.37,147.99,"22A3_wild_type"
110.8,31.8,"22A3_wild_type"
769.45,551.35,"22A3_wild_type"
85.53,92.23,"22A3_wild_type"
46.84,78.55,"22A3_wild_type"
255.49,133.1,"22A3_wild_type"
268.88,297.86,"22A3_wild_type"
206.15,244.57,"22A3_wild_type"
49.65,203.48,"22A3_wild_type"
197.06,154.7,"22A3_wild_type"
189.16,104.99,"22A3_wild_type"
142.57,139.15,"22A3_wild_type"
445.98,285.27,"22A3_wild_type"
106.36,193.3,"22A3_wild_type"
238.05,376.51,"22A3_wild_type"
102.51,74.76,"22A3_wild_type"
194.74,216.1,"22A3_wild_type"
256.79,218.72,"22A3_wild_type"
37.82,112.05,"22A3_wild_type"
281.21,120.46,"22A3_wild_type"
75.88,42.63,"22A3_wild_type"
112.6,221.55,"22A3_wild_type"
86.2,254.34,"22A3_wild_type"
199.62,277.57,"22A3_wild_type"
217.86,154.6,"22A3_wild_type"
103.25,133.79,"22A3_wild_type"
55.5,40.46,"22A3_wild_type"
432.89,369.19,"22A3_wild_type"
292.52,40.11,"22A3_wild_type"
194.79,170.67,"22A3_wild_type"
242.16,231.8,"22A3_wild_type"
190.29,219.21,"22A3_wild_type"
215.61,327.35,"22A3_wild_type"
229.67,152.2,"22A3_wild_type"
4.3,33.93,"22A3_wild_type"
485.06,401.63,"22A3_wild_type"
639.28,557.66,"22A3_wild_type"
335.67,158.93,"22A3_wild_type"
266.16,117.46,"22A3_wild_type"
242.3,275.73,"22A3_wild_type"
59.42,106.52,"22A3_wild_type"
69.74,137.76,"22A3_wild_type"
284.13,241.27,"22A3_wild_type"
281.51,266.1,"22A3_wild_type"
626.42,430.82,"22A3_wild_type"
96.9,160.03,"22A3_wild_type"
306.66,250.12,"22A3_wild_type"
17.17,61.14,"22A3_wild_type"
9.31,141.41,"22A3_wild_type"
18.55,60.95,"22A3_wild_type"
192.77,218.64,"22A3_wild_type"
269.41,128.73,"22A3_wild_type"
142.02,116.05,"22A3_wild_type"
440.9,194.63,"22A3_wild_type"
232.4,105.55,"22A3_wild_type"
103.84,192.28,"22A3_wild_type"
82.12,35.49,"22A3_wild_type"
241.98,245.34,"22A3_wild_type"
263.15,97.13,"22A3_wild_type"
183,125.81,"22A3_wild_type"
262.42,96.54,"22A3_wild_type"
63.81,140.36,"22A3_wild_type"
135.35,290.32,"22A3_wild_type"
368.36,452.33,"22A3_wild_type"
63.55,147.22,"22A3_wild_type"
219.19,222.92,"22A3_wild_type"
37.81,46.98,"22A3_wild_type"
265.06,138,"22A3_wild_type"
149.17,210.46,"22A3_wild_type"
34.5,41.65,"22A3_wild_type"
93.14,104.45,"22A3_wild_type"
43.87,99.66,"22A3_wild_type"
289.29,142.78,"22A3_wild_type"
72.71,116.36,"22A3_wild_type"
301.7,196.93,"22A3_wild_type"
26.16,70.72,"22A3_wild_type"
478.93,102.9,"22A3_wild_type"
31.9,99.75,"22A3_wild_type"
105,47.65,"22A3_wild_type"
585.61,237.59,"22A3_wild_type"
177.13,98.17,"22A3_wild_type"
163.36,111.04,"22A3_wild_type"
82.38,121.4,"22A3_wild_type"
25.98,41.71,"22A3_wild_type"
31.41,34.67,"22A3_wild_type"
110.39,103.14,"22A3_wild_type"
17.42,50.45,"22A3_wild_type"
29.48,28.26,"22A3_wild_type"
85.55,62.94,"22A3_wild_type"
93.7,39.64,"22A3_wild_type"
10.49,30.53,"22A3_wild_type"
193.59,44.26,"22A3_wild_type"
9.7,41.92,"22A3_wild_type"
8.03,32.14,"22A3_wild_type"
185.63,95.31,"22A3_wild_type"
340.82,61.64,"22A3_wild_type"
384.51,212.92,"22A3_wild_type"
722.17,634.32,"22A3_wild_type"
64.99,61.46,"22A3_wild_type"
218.15,117.48,"22A3_wild_type"
4.45,46.17,"22A3_wild_type"
378.92,370.76,"22A3_wild_type"
113.05,28.57,"22A3_wild_type"
399.53,254.85,"22A3_wild_type"
350.02,163.51,"22A3_wild_type"
165.8,220.56,"22A3_wild_type"
234.64,72.57,"22A3_wild_type"
11.55,65.8,"22A3_wild_type"
272.45,172.75,"22A3_wild_type"
14.33,134.75,"22A3_wild_type"
194.32,396.73,"22A3_wild_type"
6.54,42.42,"22A3_wild_type"
67.97,123.15,"22A3_wild_type"
258.46,198.68,"22A3_wild_type"
44.67,126.24,"22A3_wild_type"
125.16,222.13,"22A3_wild_type"
770.68,736.16,"22A3_wild_type"
123.7,128.45,"22A3_wild_type"
431.33,291.6,"22A3_wild_type"
1515.73,1332.15,"22A3_wild_type"
542.67,522.8,"22A3_wild_type"
20.68,55.24,"22A3_wild_type"
170.43,84.24,"22A3_wild_type"
44.69,52.06,"22A3_wild_type"
267.01,249.27,"22A3_wild_type"
298.66,234.7,"22A3_wild_type"
47.42,31.59,"22A3_wild_type"
305.46,252.42,"22A3_wild_type"
1245.04,956.36,"22A3_wild_type"
273.17,252.46,"22A3_wild_type"
5.95,46.66,"22A3_wild_type"
1886.24,1248.94,"22A3_wild_type"
266.66,262.35,"22A3_wild_type"
419.61,437.52,"22A3_wild_type"
435.06,367.03,"22A3_wild_type"
1502.82,1140.9,"22A3_wild_type"
170.98,326.87,"22A3_wild_type"
231.91,253.36,"22A3_wild_type"
54.53,154.69,"22A3_wild_type"
1090.78,544.01,"22A3_wild_type"
72.2,93.02,"22A3_wild_type"
90.21,76.08,"22A3_wild_type"
1554.96,862.17,"22A3_wild_type"
248.56,388.87,"22A3_wild_type"
68.4,85.78,"22A3_wild_type"
342.74,328.95,"22A3_wild_type"
340.88,225.5,"22A3_wild_type"
21.58,145.37,"22A3_wild_type"
178.04,174.88,"22A3_wild_type"
30.88,55.51,"22A3_wild_type"
8.39,55.97,"22A3_wild_type"
75.31,76.03,"22A3_wild_type"
108.66,202.13,"22A3_wild_type"
336.63,368.97,"22A3_wild_type"
586.81,608.27,"22A3_wild_type"
201.75,149.96,"22A3_wild_type"
225.63,260.71,"22A3_wild_type"
329.84,294.29,"22A3_wild_type"
430.18,170.45,"22A3_wild_type"
447.2,413.38,"22A3_wild_type"
468.94,428.64,"22A3_wild_type"
88.65,232.72,"22A3_wild_type"
96.43,283.08,"22A3_wild_type"
444.22,559.51,"22A3_wild_type"
32.1,98.88,"22A3_wild_type"
6.3,38.57,"22A3_wild_type"
407.14,271.18,"22A3_wild_type"
221.4,104.32,"22A3_wild_type"
278.59,283.61,"22A3_wild_type"
128.29,57.29,"22A3_wild_type"
122.51,168.48,"22A3_wild_type"
1.22,32.38,"22A3_wild_type"
45.25,96.24,"22A3_wild_type"
194.21,68.34,"22A3_wild_type"
274.84,182.17,"22A3_wild_type"
267.42,325,"22A3_wild_type"
212.99,282.78,"22A3_wild_type"
241.44,324.02,"22A3_wild_type"
67.73,127.05,"22A3_wild_type"
334.9,416.08,"22A3_wild_type"
416.81,205.12,"22A3_wild_type"
18.55,155.46,"22A3_wild_type"
315.42,274.23,"22A3_wild_type"
209.16,278.59,"22A3_wild_type"
90.06,223.12,"22A3_wild_type"
1070.15,888.73,"22A3_wild_type"
595.47,812.31,"22A3_wild_type"
345.65,269.27,"22A3_wild_type"
175.03,255.92,"22A3_wild_type"
172.64,216.14,"22A3_wild_type"
191.75,219.13,"22A3_wild_type"
72.33,197.1,"22A3_wild_type"
366.29,386,"22A3_wild_type"
142.08,239.94,"22A3_wild_type"
137.73,184.93,"22A3_wild_type"
85.16,55.15,"22A3_wild_type"
403.56,558.47,"22A3_wild_type"
729.74,911.98,"22A3_wild_type"
68.75,191.54,"22A3_wild_type"
28.56,95.97,"22A3_wild_type"
437.79,374.89,"22A3_wild_type"
11.17,111.12,"22A3_wild_type"
372.89,247.74,"22A3_wild_type"
57.79,142.53,"22A3_wild_type"
386.75,319.25,"22A3_wild_type"
89.7,124.68,"22A3_wild_type"
662.11,866.49,"22A3_wild_type"
145.27,180.66,"22A3_wild_type"
196.59,276.59,"22A3_wild_type"
233.98,372.57,"22A3_wild_type"
41.72,76.67,"22A3_wild_type"
106.77,121.65,"22A3_wild_type"
134.28,219.35,"22A3_wild_type"
90.59,152.85,"22A3_wild_type"
236.6,170.23,"22A3_wild_type"
74.99,86.87,"22A3_wild_type"
173.42,333.98,"22A3_wild_type"
312.59,203.63,"22A3_wild_type"
207.84,272.78,"22A3_wild_type"
35.11,276.27,"22A3_wild_type"
87.68,89.99,"22A3_wild_type"
90.12,247.18,"22A3_wild_type"
43.57,157.48,"22A3_wild_type"
101.57,90.23,"22A3_wild_type"
209.49,328.01,"22A3_wild_type"
447.99,314.18,"22A3_wild_type"
240.11,175.33,"22A3_wild_type"
298.8,60.48,"22A3_wild_type"
153.17,172.46,"22A3_wild_type"
11.17,40.81,"22A3_wild_type"
254.98,214.78,"22A3_wild_type"
301.54,183.65,"22A3_wild_type"
358.31,238,"22A3_wild_type"
42.85,29.06,"22A3_wild_type"
115.23,144.89,"22A3_wild_type"
37.01,200.53,"22A3_wild_type"
195.28,258.2,"22A3_wild_type"
92.34,149.52,"22A3_wild_type"
9.6,27.83,"22A3_wild_type"
30.9,96,"22A3_wild_type"
295.82,211.28,"22A3_wild_type"
574.16,423.82,"22A3_wild_type"
340.6,341.05,"22A3_wild_type"
15.1,28.24,"22A3_wild_type"
27.01,33.52,"22A3_wild_type"
299.91,151,"22A3_wild_type"
138.99,113.26,"22A3_wild_type"
257.84,146.29,"22A3_wild_type"
186.84,246.9,"22A3_wild_type"
145.56,252.87,"22A3_wild_type"
178.39,48.83,"22A3_wild_type"
103.58,178.9,"22A3_wild_type"
316.31,97.52,"22A3_wild_type"
246.54,221.3,"22A3_wild_type"
200.54,205.98,"22A3_wild_type"
147.82,34.17,"22A3_wild_type"
312.9,98.26,"22A3_wild_type"
146.34,214.14,"22A3_wild_type"
155.29,183.83,"22A3_wild_type"
229.47,243.16,"22A3_wild_type"
50.55,37.7,"22A3_wild_type"
18.15,31.52,"22A3_wild_type"
284.42,82.28,"22A3_wild_type"
146.33,59.44,"22A3_wild_type"
49.2,28.21,"22A3_wild_type"
118.82,64.05,"22A3_wild_type"
343.35,141.46,"22A3_wild_type"
89.47,266.92,"22A3_wild_type"
6.39,54.06,"22A3_wild_type"
111.75,90.01,"22A3_wild_type"
115.87,172.23,"22A3_wild_type"
15.02,73.9,"22A3_wild_type"
323.19,82.46,"22A3_wild_type"
55.63,158.41,"22A3_wild_type"
128.01,99.81,"22A3_wild_type"
290.54,181.28,"22A3_wild_type"
38.75,37.46,"22A3_wild_type"
38.54,70.36,"22A3_wild_type"
317.27,61.1,"22A3_wild_type"
621.31,294.81,"22A3_wild_type"
289.12,114.04,"22A3_wild_type"
369.39,160.79,"22A3_wild_type"
115.53,79.17,"22A3_wild_type"
218.85,142.7,"22A3_wild_type"
167.71,241.68,"22A3_wild_type"
12.62,40.65,"22A3_wild_type"
216.36,119.23,"22A3_wild_type"
67.82,125.2,"22A3_wild_type"
34.06,69.16,"22A3_wild_type"
60.22,83,"22A3_wild_type"
15.83,45.65,"22A3_wild_type"
202.48,37.2,"22A3_wild_type"
14.94,134.16,"22A3_wild_type"
59.62,40.34,"22A3_wild_type"
11.41,64.4,"22A3_wild_type"
5.95,29.79,"22A3_wild_type"
225.82,126.04,"22A3_wild_type"
287.79,110.2,"22A3_wild_type"
377.27,237.58,"22A3_wild_type"
2.66,144.14,"22A3_wild_type"
739.76,679.85,"22A3_wild_type"
274.71,263.71,"22A3_wild_type"
369.37,293.48,"22A3_wild_type"
27.19,98.69,"22A3_wild_type"
209.41,190.33,"22A3_wild_type"
45.02,61.25,"22A3_wild_type"
357.99,299.68,"22A3_wild_type"
111.76,61.71,"22A3_wild_type"
285.22,43.68,"22A3_wild_type"
181.71,277.07,"22A3_wild_type"
218.5,343.77,"22A3_wild_type"
9.16,136.67,"22A3_wild_type"
59.78,54.32,"22A3_wild_type"
307.87,192.31,"22A3_wild_type"
336.57,621.86,"22A3_wild_type"
653.21,610.26,"22A3_wild_type"
188.06,47.33,"22A3_wild_type"
1176.83,939.66,"22A3_wild_type"
432.43,148.89,"22A3_wild_type"
1277.43,1027.3,"22A3_wild_type"
85,91.95,"22A3_wild_type"
316.18,263.38,"22A3_wild_type"
385.91,307.4,"22A3_wild_type"
269.93,169.95,"22A3_wild_type"
276.84,204.37,"22A3_wild_type"
498.63,248.01,"22A3_wild_type"
255.91,186.88,"22A3_wild_type"
534.77,379.03,"22A3_wild_type"
197.29,293.18,"22A3_wild_type"
460.01,396.22,"22A3_wild_type"
313.37,295.28,"22A3_wild_type"
820.8,375.34,"22A3_wild_type"
61.94,43.23,"22A3_wild_type"
1279.28,692.5,"22A3_wild_type"
66.64,34.9,"22A3_wild_type"
1347.07,544.7,"22A3_wild_type"
275.91,440.21,"22A3_wild_type"
32.38,162.14,"22A3_wild_type"
563.62,505.14,"22A3_wild_type"
148.75,148.2,"22A3_wild_type"
397.79,187.95,"22A3_wild_type"
18.03,96.12,"22A3_wild_type"
206.15,155.07,"22A3_wild_type"
59.11,57.83,"22A3_wild_type"
86.97,109.68,"22A3_wild_type"
451.6,316.89,"22A3_wild_type"
22.09,94.39,"22A3_wild_type"
108.33,138.25,"22A3_wild_type"
578.66,414.1,"22A3_wild_type"
44.94,59.09,"22A3_wild_type"
266.76,268.54,"22A3_wild_type"
