"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
214.33,253.22,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
586.86,715.72,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
742.81,779.51,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
549.34,589.65,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
832.97,866.58,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
37.38,47.95,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
264.82,294.53,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1010.06,637.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
100.11,116.68,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
468.05,721.84,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
610.04,782.42,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1764.31,2379.39,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
156.97,6.26,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
768.43,867.84,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1176.87,604.95,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
417.26,533.09,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1424.11,1873.27,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
319.66,158.73,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1588.32,2422.79,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
211.23,405.15,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1413.23,1812.54,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1194.99,1271.84,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
960.66,1093.46,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
745.7,505.64,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
924.49,1505.4,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
520.27,660.47,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
3529.27,2322.32,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
545.41,683.27,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
771.86,655.29,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2329.49,2523.35,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
267.14,310.48,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2720.01,2447.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
916.81,666.6,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1135.07,1255.13,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
81.7,60.89,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2408.47,2446.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
487.48,361.96,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
151.72,82.45,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
251.91,205.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
240.82,645.19,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
3607.86,3448.73,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
9.59,108.96,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2283.57,1917.22,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
278.25,697.54,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
311.64,297.42,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
352.61,538.18,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
321.91,512.74,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
463,325.69,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
249.42,430.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
486.65,342.57,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1110.34,2505.26,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
500.15,439.2,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
423.36,744.83,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
255.71,525.43,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
230.96,340.04,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
238.13,536.56,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
500.36,958.7,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
168.39,202.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
370.46,902.45,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1025.75,1902.46,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
440.48,755.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
391.86,236.92,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
641.84,649.06,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
218.52,688,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
295.02,514.13,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
582.61,312.6,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
203.21,315.09,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
210.94,601.69,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
512.25,346.58,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
203.81,313.26,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
85.06,123.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
218.46,268.15,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
324.57,704.17,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
496.5,992.26,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
14.5,55.47,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
470.42,711.78,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
86.15,27.13,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
105.76,377.23,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
104.64,295.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
801.95,950.5,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
77.44,195.99,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
147.72,297.3,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
3244.34,2197.27,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
113.25,90.2,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
124.37,290.05,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
12.93,20.84,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
250.23,237.63,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
639.18,996.31,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
93.21,66.98,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
523.45,531.3,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2173.58,1709.81,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
155.95,193.62,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
347.51,176.74,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
407.28,487.25,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
47.34,34.97,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
309.83,363.01,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
407.66,218.44,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
564.94,417.84,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
42.23,134.28,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
54.1,135.57,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
40.41,64.57,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
112.28,204.08,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
241.63,223.59,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
117.63,95.82,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1392.89,2345.2,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
26.66,40.24,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
161.75,141.59,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
381.9,569.2,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
36.92,39.48,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
17.86,193.75,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
54.34,91.44,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
11.7,43.96,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
43.33,5.45,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
113.68,169.94,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
107.71,106.3,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
184.03,229.08,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
140.23,187.03,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
734.25,1029.47,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
93.16,169.59,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
18.41,166.12,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
9.73,2.08,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
32.41,87.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
101.58,250.22,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
50.83,49.49,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
175.99,223.16,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
160.02,254.88,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
17.25,12.25,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
25.52,163.2,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
38.1,133.81,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
17.18,13.29,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
6.98,53.45,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
25,28.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
96.13,270.68,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
48.48,9.75,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
55.76,54.88,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
171.36,218.71,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
566.41,593.31,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
90.17,40.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
355.27,388.44,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
431.17,178.14,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
112.1,125.23,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
757.1,852.56,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
159.26,388.02,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
468.21,584.94,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
29.6,53.87,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
219.44,98.79,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
274.5,147.04,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
549.03,303.92,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
83.17,140.95,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
336.52,444.15,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
217.94,9.18,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
199.45,135.42,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
321.33,376.98,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
186.5,194.12,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
381.23,786.67,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
304.3,618.77,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
286.46,383.86,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
548.66,450.96,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
314.95,710.83,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
461.08,256.08,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
894.02,515.11,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
227.68,216.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
333.93,241.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
494.09,393.65,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
706.09,1002.07,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
335.14,434.54,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
518.54,184.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
693.55,566.62,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
438.83,560.36,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2373.38,1912.26,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
3193.33,2868.54,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1949.24,2208.49,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2282.3,2532.23,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
960.7,1365.04,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
999.24,912.88,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1667.43,1836.78,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
435.32,698.78,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
480.63,561.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
974.35,923.9,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1802.67,1967.61,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
349.58,649.7,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1466.44,1952.68,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1475.53,749.21,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1027.84,1205.17,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1471.24,2709.08,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
395.7,672.31,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
258.94,219.05,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
57.77,56.51,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
432.6,418.47,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
429.65,270.82,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1461.42,2223.5,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
448.36,549.53,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
29.23,0.12,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
724.51,1022.73,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
738.8,1150.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
828.34,700.97,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
565.22,273.43,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
127.87,224.67,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
135.82,388.8,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
422.88,479.37,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
220.28,93.58,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
277.62,528.58,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
852.82,1166.04,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1497.75,1564.68,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1065.17,1460.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
51.7,51.86,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
686.58,786.71,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
232.09,399.22,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
41.14,0.36,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
813.67,844.48,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
6.63,155.23,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
64.29,51.28,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
563.96,730.89,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
261.26,104.05,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
283.23,185.58,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
74.34,210.69,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
45.56,4.01,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
66.13,82.62,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
39.25,247.16,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
179.74,67.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
285.06,292.58,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
61.35,101.75,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
689.16,532.66,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
69.93,81.41,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
87.15,110.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
8.21,127.73,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1386.64,1375.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
10.45,49.95,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
115.42,286.27,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
563.27,1347.45,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
155.92,168.15,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
200.55,164.57,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
602.21,606.73,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
82.02,118.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
878.18,627.42,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
763.52,971.48,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
749.16,896.68,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
58.3,215.45,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
775.69,971.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1716.54,1945.58,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
905.87,622.49,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
745.63,1292.88,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
231.44,418.04,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
182.86,23.09,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1000.58,844.65,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2603.76,2238.36,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
304.32,462.22,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1796.09,2018.66,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
462.85,414.36,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
644.8,731.96,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
629.61,834.53,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
939.34,1000.88,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
239.84,438.18,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
182.69,457.48,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
537.99,1123.69,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2379.32,2768.71,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2904.43,4259.56,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2217.42,3115.78,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
405.18,274.8,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
581.09,1103.24,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
114.67,422.6,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
829.41,1209.18,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
37.02,41.45,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
324.03,205.25,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
799.37,1381.29,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
524.46,620.57,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
111.06,194.49,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
82.79,85.79,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2836.81,1637.86,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
688.82,385.61,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
151.44,233.61,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
629.15,593.81,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
175.28,211.09,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
6.53,121.41,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
3236.12,2994.6,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
263.15,290.18,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
25.03,257.97,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
386.05,509.25,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
754.6,809.28,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
377.66,655.39,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
929.38,310.98,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
348.98,527.98,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
174.69,190.07,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
209.63,264.74,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
568.89,906.67,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
693.41,1053.11,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
394.26,557.83,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
304.21,580.86,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
487.26,376.8,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
246.39,681.92,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
242.39,365.6,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
244.83,388.92,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
22.71,112.79,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
249.63,298.44,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
41.87,72.78,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1379.38,2961.52,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1025.89,1667.89,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
259.36,989.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
312.17,361.6,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
246.69,386.02,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
207.99,683.8,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
289.31,506.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
166.8,346.21,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
7.84,197.75,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
649.98,874.05,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
181.06,270.24,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
678.6,590.86,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
218.96,419.94,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
213.74,181.28,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
183.65,243.27,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
143.1,212.17,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
520.03,465.25,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
582.13,909.12,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
742.98,1039.38,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
162.75,372.12,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
137.64,312.55,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
241.44,494.01,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
40.95,157,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
145.62,245.96,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
305.44,442.02,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
207.88,643.27,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
618.12,561.62,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
104.33,457.43,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
243.26,319.9,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
111.86,402.59,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
93.87,8,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
180.84,203.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
49.87,170.52,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
244.92,427.98,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
1696.46,2211.74,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
151.95,228.77,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
123.37,257.7,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2173.03,2944.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
424.41,21.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
98.98,209.9,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
46.3,7.46,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
119.65,253.06,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
166.14,250.79,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
171.4,85.62,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
132.47,182.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
263.91,205.87,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
87.96,174.03,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
409.07,198.3,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
333.9,356.59,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
90.39,94.26,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
58.61,20.17,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
171.62,441.94,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
451.26,384.9,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
23.78,39.99,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
2069.61,2523.34,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
244.68,256.78,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
53.48,338.59,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
35.22,74.2,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
271.23,82.81,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
177.1,364.21,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
502.85,474.26,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
35.49,84.65,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
280.17,574.32,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
98.08,370.74,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
95.82,10.76,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
265.31,223.85,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
3.15,15.5,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
127.53,186.96,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
234.01,514.08,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
82.68,22.37,"sfGFP_Sens_mutant/ mCherry_Sens_mutant"
