"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
127.74,184.84,"Tandem sfGFP-mCherry-Sens"
72.45,40.16,"Tandem sfGFP-mCherry-Sens"
278.44,326.62,"Tandem sfGFP-mCherry-Sens"
83.12,99.1,"Tandem sfGFP-mCherry-Sens"
78.21,222.25,"Tandem sfGFP-mCherry-Sens"
51.03,153.84,"Tandem sfGFP-mCherry-Sens"
150.65,150.66,"Tandem sfGFP-mCherry-Sens"
42.27,79.8,"Tandem sfGFP-mCherry-Sens"
49.06,71.55,"Tandem sfGFP-mCherry-Sens"
409.51,444.77,"Tandem sfGFP-mCherry-Sens"
291.27,331.89,"Tandem sfGFP-mCherry-Sens"
49.28,143.81,"Tandem sfGFP-mCherry-Sens"
210.3,261.08,"Tandem sfGFP-mCherry-Sens"
25.62,86.24,"Tandem sfGFP-mCherry-Sens"
254.77,256.81,"Tandem sfGFP-mCherry-Sens"
110.7,65.86,"Tandem sfGFP-mCherry-Sens"
182.96,264.39,"Tandem sfGFP-mCherry-Sens"
61.19,126,"Tandem sfGFP-mCherry-Sens"
112.13,220.66,"Tandem sfGFP-mCherry-Sens"
137.51,209.09,"Tandem sfGFP-mCherry-Sens"
14,50.8,"Tandem sfGFP-mCherry-Sens"
201.75,322.58,"Tandem sfGFP-mCherry-Sens"
38.66,31.31,"Tandem sfGFP-mCherry-Sens"
100.1,145.18,"Tandem sfGFP-mCherry-Sens"
39.55,77.16,"Tandem sfGFP-mCherry-Sens"
185.79,306.08,"Tandem sfGFP-mCherry-Sens"
65.12,78.48,"Tandem sfGFP-mCherry-Sens"
22.21,132.59,"Tandem sfGFP-mCherry-Sens"
218.52,335.68,"Tandem sfGFP-mCherry-Sens"
45.59,100.5,"Tandem sfGFP-mCherry-Sens"
21.3,23.94,"Tandem sfGFP-mCherry-Sens"
212.09,310.04,"Tandem sfGFP-mCherry-Sens"
55.38,34.11,"Tandem sfGFP-mCherry-Sens"
103.15,154.29,"Tandem sfGFP-mCherry-Sens"
363.33,423.38,"Tandem sfGFP-mCherry-Sens"
13.09,40.04,"Tandem sfGFP-mCherry-Sens"
10.03,95.3,"Tandem sfGFP-mCherry-Sens"
29.85,59.4,"Tandem sfGFP-mCherry-Sens"
148.15,218.03,"Tandem sfGFP-mCherry-Sens"
22.52,27.03,"Tandem sfGFP-mCherry-Sens"
28.25,71.65,"Tandem sfGFP-mCherry-Sens"
235.65,326.75,"Tandem sfGFP-mCherry-Sens"
212.9,331.44,"Tandem sfGFP-mCherry-Sens"
15.65,29.61,"Tandem sfGFP-mCherry-Sens"
34.29,29.26,"Tandem sfGFP-mCherry-Sens"
74.83,135.75,"Tandem sfGFP-mCherry-Sens"
1.28,32.49,"Tandem sfGFP-mCherry-Sens"
166.75,254.26,"Tandem sfGFP-mCherry-Sens"
67.76,170.6,"Tandem sfGFP-mCherry-Sens"
427.08,505.98,"Tandem sfGFP-mCherry-Sens"
20.54,39.73,"Tandem sfGFP-mCherry-Sens"
147.46,211.26,"Tandem sfGFP-mCherry-Sens"
32.91,47.64,"Tandem sfGFP-mCherry-Sens"
31.4,35.07,"Tandem sfGFP-mCherry-Sens"
72.5,87.04,"Tandem sfGFP-mCherry-Sens"
40.53,68.69,"Tandem sfGFP-mCherry-Sens"
39.61,40.44,"Tandem sfGFP-mCherry-Sens"
347.19,589.53,"Tandem sfGFP-mCherry-Sens"
330.76,410.61,"Tandem sfGFP-mCherry-Sens"
53.14,99.45,"Tandem sfGFP-mCherry-Sens"
376.03,515.5,"Tandem sfGFP-mCherry-Sens"
0.44,29.39,"Tandem sfGFP-mCherry-Sens"
16.13,56.78,"Tandem sfGFP-mCherry-Sens"
158.24,253.58,"Tandem sfGFP-mCherry-Sens"
85.75,114.63,"Tandem sfGFP-mCherry-Sens"
623.47,489.88,"Tandem sfGFP-mCherry-Sens"
41.54,94.22,"Tandem sfGFP-mCherry-Sens"
287.07,356.34,"Tandem sfGFP-mCherry-Sens"
94.12,107.24,"Tandem sfGFP-mCherry-Sens"
263.8,285.08,"Tandem sfGFP-mCherry-Sens"
19.38,34.3,"Tandem sfGFP-mCherry-Sens"
156.17,228.14,"Tandem sfGFP-mCherry-Sens"
18.13,49.27,"Tandem sfGFP-mCherry-Sens"
4.43,27.42,"Tandem sfGFP-mCherry-Sens"
259.57,279.09,"Tandem sfGFP-mCherry-Sens"
9.44,28.41,"Tandem sfGFP-mCherry-Sens"
124.59,185.67,"Tandem sfGFP-mCherry-Sens"
477.79,532.47,"Tandem sfGFP-mCherry-Sens"
15.53,50.9,"Tandem sfGFP-mCherry-Sens"
282.6,412.25,"Tandem sfGFP-mCherry-Sens"
136.44,184.83,"Tandem sfGFP-mCherry-Sens"
29,79.56,"Tandem sfGFP-mCherry-Sens"
9.96,85.96,"Tandem sfGFP-mCherry-Sens"
59.96,120.96,"Tandem sfGFP-mCherry-Sens"
7.53,90.44,"Tandem sfGFP-mCherry-Sens"
90.21,157.18,"Tandem sfGFP-mCherry-Sens"
1.07,28.25,"Tandem sfGFP-mCherry-Sens"
98.62,181.05,"Tandem sfGFP-mCherry-Sens"
76.05,132.55,"Tandem sfGFP-mCherry-Sens"
149.36,206.41,"Tandem sfGFP-mCherry-Sens"
41.2,46.48,"Tandem sfGFP-mCherry-Sens"
46.27,83.13,"Tandem sfGFP-mCherry-Sens"
35.79,50.08,"Tandem sfGFP-mCherry-Sens"
28.78,32.11,"Tandem sfGFP-mCherry-Sens"
4.02,39.87,"Tandem sfGFP-mCherry-Sens"
96.61,150.77,"Tandem sfGFP-mCherry-Sens"
72.36,53.38,"Tandem sfGFP-mCherry-Sens"
466.34,541.08,"Tandem sfGFP-mCherry-Sens"
68.99,79.48,"Tandem sfGFP-mCherry-Sens"
309,331.38,"Tandem sfGFP-mCherry-Sens"
41.9,31.79,"Tandem sfGFP-mCherry-Sens"
96.92,113.29,"Tandem sfGFP-mCherry-Sens"
190.83,211.6,"Tandem sfGFP-mCherry-Sens"
224.54,131.83,"Tandem sfGFP-mCherry-Sens"
16.73,79.91,"Tandem sfGFP-mCherry-Sens"
167.67,243.99,"Tandem sfGFP-mCherry-Sens"
153.33,108.93,"Tandem sfGFP-mCherry-Sens"
23.14,58.13,"Tandem sfGFP-mCherry-Sens"
19.06,49.58,"Tandem sfGFP-mCherry-Sens"
78.68,138.22,"Tandem sfGFP-mCherry-Sens"
152.69,194.54,"Tandem sfGFP-mCherry-Sens"
281.03,261.42,"Tandem sfGFP-mCherry-Sens"
78.57,61.61,"Tandem sfGFP-mCherry-Sens"
110.3,197.95,"Tandem sfGFP-mCherry-Sens"
1.29,33.67,"Tandem sfGFP-mCherry-Sens"
77.56,181.17,"Tandem sfGFP-mCherry-Sens"
46.49,111.49,"Tandem sfGFP-mCherry-Sens"
10.15,40.66,"Tandem sfGFP-mCherry-Sens"
177.92,228.73,"Tandem sfGFP-mCherry-Sens"
155.1,275.31,"Tandem sfGFP-mCherry-Sens"
191.71,162.89,"Tandem sfGFP-mCherry-Sens"
38.31,51.54,"Tandem sfGFP-mCherry-Sens"
16.99,47.13,"Tandem sfGFP-mCherry-Sens"
55.75,119.63,"Tandem sfGFP-mCherry-Sens"
215.28,290.74,"Tandem sfGFP-mCherry-Sens"
102.92,164.3,"Tandem sfGFP-mCherry-Sens"
6.73,59.05,"Tandem sfGFP-mCherry-Sens"
338.1,437.33,"Tandem sfGFP-mCherry-Sens"
32.41,36.57,"Tandem sfGFP-mCherry-Sens"
286.74,283.84,"Tandem sfGFP-mCherry-Sens"
3.61,37.37,"Tandem sfGFP-mCherry-Sens"
32.62,114.8,"Tandem sfGFP-mCherry-Sens"
20.33,95.34,"Tandem sfGFP-mCherry-Sens"
4.41,29.93,"Tandem sfGFP-mCherry-Sens"
4.12,60.71,"Tandem sfGFP-mCherry-Sens"
109.43,156.05,"Tandem sfGFP-mCherry-Sens"
158.09,304.12,"Tandem sfGFP-mCherry-Sens"
18.07,60.81,"Tandem sfGFP-mCherry-Sens"
25.36,86.33,"Tandem sfGFP-mCherry-Sens"
21.48,59.03,"Tandem sfGFP-mCherry-Sens"
62.71,87.72,"Tandem sfGFP-mCherry-Sens"
108.77,128.43,"Tandem sfGFP-mCherry-Sens"
52.18,92.65,"Tandem sfGFP-mCherry-Sens"
190.45,300.21,"Tandem sfGFP-mCherry-Sens"
57.4,51.35,"Tandem sfGFP-mCherry-Sens"
18.26,24.25,"Tandem sfGFP-mCherry-Sens"
53.66,130.57,"Tandem sfGFP-mCherry-Sens"
218.94,315.31,"Tandem sfGFP-mCherry-Sens"
40.62,79.88,"Tandem sfGFP-mCherry-Sens"
13.89,82.31,"Tandem sfGFP-mCherry-Sens"
80.19,114.04,"Tandem sfGFP-mCherry-Sens"
68.86,85.97,"Tandem sfGFP-mCherry-Sens"
79.3,157.81,"Tandem sfGFP-mCherry-Sens"
150.71,211.31,"Tandem sfGFP-mCherry-Sens"
38.92,83.59,"Tandem sfGFP-mCherry-Sens"
6.09,77.81,"Tandem sfGFP-mCherry-Sens"
179.28,203.11,"Tandem sfGFP-mCherry-Sens"
14.94,57.83,"Tandem sfGFP-mCherry-Sens"
150.43,234.83,"Tandem sfGFP-mCherry-Sens"
143.15,169.6,"Tandem sfGFP-mCherry-Sens"
114.31,172.97,"Tandem sfGFP-mCherry-Sens"
122.54,245.27,"Tandem sfGFP-mCherry-Sens"
69.59,159.26,"Tandem sfGFP-mCherry-Sens"
82.38,128.39,"Tandem sfGFP-mCherry-Sens"
149.59,176.7,"Tandem sfGFP-mCherry-Sens"
69.78,118.57,"Tandem sfGFP-mCherry-Sens"
19.91,41.73,"Tandem sfGFP-mCherry-Sens"
44.57,121.77,"Tandem sfGFP-mCherry-Sens"
59.88,103.65,"Tandem sfGFP-mCherry-Sens"
148.64,194.85,"Tandem sfGFP-mCherry-Sens"
14.61,59.68,"Tandem sfGFP-mCherry-Sens"
60.56,74.42,"Tandem sfGFP-mCherry-Sens"
265.88,388.93,"Tandem sfGFP-mCherry-Sens"
200.72,202.09,"Tandem sfGFP-mCherry-Sens"
268.06,311.63,"Tandem sfGFP-mCherry-Sens"
125.09,182.55,"Tandem sfGFP-mCherry-Sens"
43.75,97.39,"Tandem sfGFP-mCherry-Sens"
0.09,29.51,"Tandem sfGFP-mCherry-Sens"
52.56,125.26,"Tandem sfGFP-mCherry-Sens"
156.73,119.57,"Tandem sfGFP-mCherry-Sens"
1.8,50.71,"Tandem sfGFP-mCherry-Sens"
90.74,113.15,"Tandem sfGFP-mCherry-Sens"
26.9,74.97,"Tandem sfGFP-mCherry-Sens"
9.78,43.41,"Tandem sfGFP-mCherry-Sens"
26.99,41.35,"Tandem sfGFP-mCherry-Sens"
119.57,44.28,"Tandem sfGFP-mCherry-Sens"
3.7,52.06,"Tandem sfGFP-mCherry-Sens"
2.02,58.11,"Tandem sfGFP-mCherry-Sens"
202.7,88.79,"Tandem sfGFP-mCherry-Sens"
75.48,47.43,"Tandem sfGFP-mCherry-Sens"
18.48,65.53,"Tandem sfGFP-mCherry-Sens"
265.86,157.25,"Tandem sfGFP-mCherry-Sens"
189.42,69.5,"Tandem sfGFP-mCherry-Sens"
155.97,142.9,"Tandem sfGFP-mCherry-Sens"
2.31,64.22,"Tandem sfGFP-mCherry-Sens"
3.92,45.8,"Tandem sfGFP-mCherry-Sens"
49.8,92.15,"Tandem sfGFP-mCherry-Sens"
2.59,56.59,"Tandem sfGFP-mCherry-Sens"
105.41,86.22,"Tandem sfGFP-mCherry-Sens"
278.19,201.17,"Tandem sfGFP-mCherry-Sens"
57.2,73.29,"Tandem sfGFP-mCherry-Sens"
68.91,59.15,"Tandem sfGFP-mCherry-Sens"
7.64,29.99,"Tandem sfGFP-mCherry-Sens"
1.23,46.83,"Tandem sfGFP-mCherry-Sens"
195.89,185.74,"Tandem sfGFP-mCherry-Sens"
20.05,65.57,"Tandem sfGFP-mCherry-Sens"
257.93,224.22,"Tandem sfGFP-mCherry-Sens"
130.68,111.82,"Tandem sfGFP-mCherry-Sens"
8.86,36.36,"Tandem sfGFP-mCherry-Sens"
11.95,115.39,"Tandem sfGFP-mCherry-Sens"
82.47,90.88,"Tandem sfGFP-mCherry-Sens"
8.33,53.88,"Tandem sfGFP-mCherry-Sens"
117.51,184.59,"Tandem sfGFP-mCherry-Sens"
126.44,117.18,"Tandem sfGFP-mCherry-Sens"
196.88,263.07,"Tandem sfGFP-mCherry-Sens"
133.25,109.93,"Tandem sfGFP-mCherry-Sens"
145.01,133.65,"Tandem sfGFP-mCherry-Sens"
328.7,269.15,"Tandem sfGFP-mCherry-Sens"
308.77,267.13,"Tandem sfGFP-mCherry-Sens"
47.3,60.51,"Tandem sfGFP-mCherry-Sens"
46.91,94.25,"Tandem sfGFP-mCherry-Sens"
133.92,123.72,"Tandem sfGFP-mCherry-Sens"
265.71,131.9,"Tandem sfGFP-mCherry-Sens"
27.31,24.39,"Tandem sfGFP-mCherry-Sens"
5.87,24.62,"Tandem sfGFP-mCherry-Sens"
50.42,34.11,"Tandem sfGFP-mCherry-Sens"
0.47,48.12,"Tandem sfGFP-mCherry-Sens"
5.85,96.06,"Tandem sfGFP-mCherry-Sens"
196.18,182.45,"Tandem sfGFP-mCherry-Sens"
106.01,104.87,"Tandem sfGFP-mCherry-Sens"
126.08,136.23,"Tandem sfGFP-mCherry-Sens"
245.02,300.32,"Tandem sfGFP-mCherry-Sens"
5.94,31.12,"Tandem sfGFP-mCherry-Sens"
238.24,183.41,"Tandem sfGFP-mCherry-Sens"
206.2,236.86,"Tandem sfGFP-mCherry-Sens"
15.74,71.19,"Tandem sfGFP-mCherry-Sens"
65.99,51.18,"Tandem sfGFP-mCherry-Sens"
83.34,99.47,"Tandem sfGFP-mCherry-Sens"
183.96,176.42,"Tandem sfGFP-mCherry-Sens"
9.6,37.72,"Tandem sfGFP-mCherry-Sens"
37.86,28.54,"Tandem sfGFP-mCherry-Sens"
86.59,115.18,"Tandem sfGFP-mCherry-Sens"
27.68,49.23,"Tandem sfGFP-mCherry-Sens"
36.93,22.95,"Tandem sfGFP-mCherry-Sens"
75.75,57.72,"Tandem sfGFP-mCherry-Sens"
335.89,341.24,"Tandem sfGFP-mCherry-Sens"
405.21,481.21,"Tandem sfGFP-mCherry-Sens"
200.25,245.48,"Tandem sfGFP-mCherry-Sens"
85.78,107.22,"Tandem sfGFP-mCherry-Sens"
140.99,132.02,"Tandem sfGFP-mCherry-Sens"
41.53,67.72,"Tandem sfGFP-mCherry-Sens"
6.46,45.75,"Tandem sfGFP-mCherry-Sens"
32.2,33.59,"Tandem sfGFP-mCherry-Sens"
22.48,29.12,"Tandem sfGFP-mCherry-Sens"
161.27,212.71,"Tandem sfGFP-mCherry-Sens"
171.52,216.17,"Tandem sfGFP-mCherry-Sens"
152.12,217.76,"Tandem sfGFP-mCherry-Sens"
125.45,134.41,"Tandem sfGFP-mCherry-Sens"
214.07,243.98,"Tandem sfGFP-mCherry-Sens"
15.26,88.83,"Tandem sfGFP-mCherry-Sens"
509.06,382.16,"Tandem sfGFP-mCherry-Sens"
29.76,76.97,"Tandem sfGFP-mCherry-Sens"
4.99,57.48,"Tandem sfGFP-mCherry-Sens"
35.68,26.81,"Tandem sfGFP-mCherry-Sens"
122.43,76.67,"Tandem sfGFP-mCherry-Sens"
39.66,36.51,"Tandem sfGFP-mCherry-Sens"
2.23,102.06,"Tandem sfGFP-mCherry-Sens"
7.21,32.4,"Tandem sfGFP-mCherry-Sens"
74.35,156.46,"Tandem sfGFP-mCherry-Sens"
100.37,152.41,"Tandem sfGFP-mCherry-Sens"
15.41,59.32,"Tandem sfGFP-mCherry-Sens"
25.78,30.01,"Tandem sfGFP-mCherry-Sens"
93.64,60.37,"Tandem sfGFP-mCherry-Sens"
51.09,39.18,"Tandem sfGFP-mCherry-Sens"
6.06,45.19,"Tandem sfGFP-mCherry-Sens"
410.17,472.55,"Tandem sfGFP-mCherry-Sens"
224.31,208.51,"Tandem sfGFP-mCherry-Sens"
23.1,73.83,"Tandem sfGFP-mCherry-Sens"
32.21,48.98,"Tandem sfGFP-mCherry-Sens"
47.65,32.38,"Tandem sfGFP-mCherry-Sens"
296.05,355.61,"Tandem sfGFP-mCherry-Sens"
105.27,60.95,"Tandem sfGFP-mCherry-Sens"
392.78,352.17,"Tandem sfGFP-mCherry-Sens"
33.62,81.92,"Tandem sfGFP-mCherry-Sens"
20.91,47.3,"Tandem sfGFP-mCherry-Sens"
227.77,242.36,"Tandem sfGFP-mCherry-Sens"
248.58,253.13,"Tandem sfGFP-mCherry-Sens"
156.59,143.3,"Tandem sfGFP-mCherry-Sens"
526.08,529.93,"Tandem sfGFP-mCherry-Sens"
10.81,25.47,"Tandem sfGFP-mCherry-Sens"
399.74,372.39,"Tandem sfGFP-mCherry-Sens"
152.95,177.25,"Tandem sfGFP-mCherry-Sens"
211.21,295.87,"Tandem sfGFP-mCherry-Sens"
118.21,139.52,"Tandem sfGFP-mCherry-Sens"
27.63,25.19,"Tandem sfGFP-mCherry-Sens"
7.21,59.46,"Tandem sfGFP-mCherry-Sens"
54.12,40.81,"Tandem sfGFP-mCherry-Sens"
44.49,50.74,"Tandem sfGFP-mCherry-Sens"
169.78,218.87,"Tandem sfGFP-mCherry-Sens"
17.65,43.09,"Tandem sfGFP-mCherry-Sens"
122.58,166.53,"Tandem sfGFP-mCherry-Sens"
131.3,157.88,"Tandem sfGFP-mCherry-Sens"
288.99,185.08,"Tandem sfGFP-mCherry-Sens"
65,112.37,"Tandem sfGFP-mCherry-Sens"
3.06,46.29,"Tandem sfGFP-mCherry-Sens"
2.97,30.27,"Tandem sfGFP-mCherry-Sens"
112.69,139.27,"Tandem sfGFP-mCherry-Sens"
63.21,61.29,"Tandem sfGFP-mCherry-Sens"
463.32,577.23,"Tandem sfGFP-mCherry-Sens"
469.89,486.26,"Tandem sfGFP-mCherry-Sens"
216.22,230.06,"Tandem sfGFP-mCherry-Sens"
38.16,81.27,"Tandem sfGFP-mCherry-Sens"
8.94,44.97,"Tandem sfGFP-mCherry-Sens"
22.62,38.76,"Tandem sfGFP-mCherry-Sens"
196.1,177.33,"Tandem sfGFP-mCherry-Sens"
408.38,398.86,"Tandem sfGFP-mCherry-Sens"
45.37,50.6,"Tandem sfGFP-mCherry-Sens"
16.34,27.1,"Tandem sfGFP-mCherry-Sens"
11.38,30.15,"Tandem sfGFP-mCherry-Sens"
5.38,70.38,"Tandem sfGFP-mCherry-Sens"
36.73,105.62,"Tandem sfGFP-mCherry-Sens"
59.87,91.42,"Tandem sfGFP-mCherry-Sens"
25.01,43.13,"Tandem sfGFP-mCherry-Sens"
261.48,107.48,"Tandem sfGFP-mCherry-Sens"
264.82,162.06,"Tandem sfGFP-mCherry-Sens"
180.52,156.83,"Tandem sfGFP-mCherry-Sens"
280.97,221.79,"Tandem sfGFP-mCherry-Sens"
183.93,171.17,"Tandem sfGFP-mCherry-Sens"
74.53,35.21,"Tandem sfGFP-mCherry-Sens"
77.32,119.43,"Tandem sfGFP-mCherry-Sens"
7.91,35.99,"Tandem sfGFP-mCherry-Sens"
36.26,54.14,"Tandem sfGFP-mCherry-Sens"
11.65,33.69,"Tandem sfGFP-mCherry-Sens"
52.51,31.9,"Tandem sfGFP-mCherry-Sens"
173.74,133.8,"Tandem sfGFP-mCherry-Sens"
210.76,227.44,"Tandem sfGFP-mCherry-Sens"
207.95,204.09,"Tandem sfGFP-mCherry-Sens"
22.86,24.8,"Tandem sfGFP-mCherry-Sens"
2.42,39.77,"Tandem sfGFP-mCherry-Sens"
3.26,33.86,"Tandem sfGFP-mCherry-Sens"
138.5,115.6,"Tandem sfGFP-mCherry-Sens"
11.32,23.23,"Tandem sfGFP-mCherry-Sens"
293.51,303.54,"Tandem sfGFP-mCherry-Sens"
208.92,141.86,"Tandem sfGFP-mCherry-Sens"
37.72,38.69,"Tandem sfGFP-mCherry-Sens"
38.12,53.55,"Tandem sfGFP-mCherry-Sens"
42.09,53.84,"Tandem sfGFP-mCherry-Sens"
27.65,39.72,"Tandem sfGFP-mCherry-Sens"
155.76,201.39,"Tandem sfGFP-mCherry-Sens"
2.31,36.59,"Tandem sfGFP-mCherry-Sens"
117.37,223.8,"Tandem sfGFP-mCherry-Sens"
44.15,61.12,"Tandem sfGFP-mCherry-Sens"
52.36,77.91,"Tandem sfGFP-mCherry-Sens"
13.16,41.71,"Tandem sfGFP-mCherry-Sens"
74.29,108.12,"Tandem sfGFP-mCherry-Sens"
106.89,111.84,"Tandem sfGFP-mCherry-Sens"
12.03,93.81,"Tandem sfGFP-mCherry-Sens"
218.31,237.07,"Tandem sfGFP-mCherry-Sens"
47.59,104.58,"Tandem sfGFP-mCherry-Sens"
187.74,265.45,"Tandem sfGFP-mCherry-Sens"
98.66,90.69,"Tandem sfGFP-mCherry-Sens"
83.48,99.22,"Tandem sfGFP-mCherry-Sens"
88.49,108.34,"Tandem sfGFP-mCherry-Sens"
58.38,135.18,"Tandem sfGFP-mCherry-Sens"
79.16,71.03,"Tandem sfGFP-mCherry-Sens"
43.77,104.4,"Tandem sfGFP-mCherry-Sens"
30.68,30.81,"Tandem sfGFP-mCherry-Sens"
190.09,158.24,"Tandem sfGFP-mCherry-Sens"
34.04,74.53,"Tandem sfGFP-mCherry-Sens"
67.02,28.32,"Tandem sfGFP-mCherry-Sens"
114.48,106.72,"Tandem sfGFP-mCherry-Sens"
184.84,135.47,"Tandem sfGFP-mCherry-Sens"
4.96,70.17,"Tandem sfGFP-mCherry-Sens"
67.69,151.7,"Tandem sfGFP-mCherry-Sens"
133.16,129.38,"Tandem sfGFP-mCherry-Sens"
241.27,112.95,"Tandem sfGFP-mCherry-Sens"
14.58,52.83,"Tandem sfGFP-mCherry-Sens"
31.59,48.72,"Tandem sfGFP-mCherry-Sens"
107.97,127.82,"Tandem sfGFP-mCherry-Sens"
40.17,55.99,"Tandem sfGFP-mCherry-Sens"
4.82,57.11,"Tandem sfGFP-mCherry-Sens"
49.41,46.93,"Tandem sfGFP-mCherry-Sens"
25.64,77.79,"Tandem sfGFP-mCherry-Sens"
98.21,79.48,"Tandem sfGFP-mCherry-Sens"
33.27,52.99,"Tandem sfGFP-mCherry-Sens"
109.02,91.26,"Tandem sfGFP-mCherry-Sens"
3.79,27.05,"Tandem sfGFP-mCherry-Sens"
23.49,66.94,"Tandem sfGFP-mCherry-Sens"
76.56,126.61,"Tandem sfGFP-mCherry-Sens"
34.47,38.12,"Tandem sfGFP-mCherry-Sens"
32.49,95.56,"Tandem sfGFP-mCherry-Sens"
198.57,118.76,"Tandem sfGFP-mCherry-Sens"
83.64,55.47,"Tandem sfGFP-mCherry-Sens"
319.48,275.42,"Tandem sfGFP-mCherry-Sens"
294.05,189.89,"Tandem sfGFP-mCherry-Sens"
517.46,282.59,"Tandem sfGFP-mCherry-Sens"
168.23,116.65,"Tandem sfGFP-mCherry-Sens"
81.92,103.45,"Tandem sfGFP-mCherry-Sens"
500.12,409.8,"Tandem sfGFP-mCherry-Sens"
111.77,100.16,"Tandem sfGFP-mCherry-Sens"
56.04,78.25,"Tandem sfGFP-mCherry-Sens"
6.57,77.13,"Tandem sfGFP-mCherry-Sens"
2.25,35.6,"Tandem sfGFP-mCherry-Sens"
87.67,31.59,"Tandem sfGFP-mCherry-Sens"
32.53,96.66,"Tandem sfGFP-mCherry-Sens"
240.87,123.05,"Tandem sfGFP-mCherry-Sens"
11.47,36.14,"Tandem sfGFP-mCherry-Sens"
9.07,52.37,"Tandem sfGFP-mCherry-Sens"
58.62,83.92,"Tandem sfGFP-mCherry-Sens"
227.5,97.07,"Tandem sfGFP-mCherry-Sens"
63.39,23.01,"Tandem sfGFP-mCherry-Sens"
80.17,83.2,"Tandem sfGFP-mCherry-Sens"
53.64,90.42,"Tandem sfGFP-mCherry-Sens"
3.95,30.83,"Tandem sfGFP-mCherry-Sens"
58.2,73.58,"Tandem sfGFP-mCherry-Sens"
171.57,196.76,"Tandem sfGFP-mCherry-Sens"
154.18,109.4,"Tandem sfGFP-mCherry-Sens"
109.15,61.01,"Tandem sfGFP-mCherry-Sens"
345.52,313.85,"Tandem sfGFP-mCherry-Sens"
48.53,86.82,"Tandem sfGFP-mCherry-Sens"
109.11,129.47,"Tandem sfGFP-mCherry-Sens"
325.4,266.29,"Tandem sfGFP-mCherry-Sens"
58.85,37.44,"Tandem sfGFP-mCherry-Sens"
104.34,119.25,"Tandem sfGFP-mCherry-Sens"
89.54,69.72,"Tandem sfGFP-mCherry-Sens"
12.57,66.7,"Tandem sfGFP-mCherry-Sens"
207,175.22,"Tandem sfGFP-mCherry-Sens"
189.7,196.2,"Tandem sfGFP-mCherry-Sens"
214.94,179.4,"Tandem sfGFP-mCherry-Sens"
116.17,102.02,"Tandem sfGFP-mCherry-Sens"
263.32,212.97,"Tandem sfGFP-mCherry-Sens"
106.6,86.04,"Tandem sfGFP-mCherry-Sens"
8.26,45.66,"Tandem sfGFP-mCherry-Sens"
59.89,41.05,"Tandem sfGFP-mCherry-Sens"
275.94,123.24,"Tandem sfGFP-mCherry-Sens"
523.16,441.84,"Tandem sfGFP-mCherry-Sens"
290.32,274.79,"Tandem sfGFP-mCherry-Sens"
230.4,214.75,"Tandem sfGFP-mCherry-Sens"
121.66,95.9,"Tandem sfGFP-mCherry-Sens"
53.81,34.31,"Tandem sfGFP-mCherry-Sens"
72.9,96.81,"Tandem sfGFP-mCherry-Sens"
59.25,45.54,"Tandem sfGFP-mCherry-Sens"
3.67,25.91,"Tandem sfGFP-mCherry-Sens"
139.24,120.64,"Tandem sfGFP-mCherry-Sens"
55.53,56.57,"Tandem sfGFP-mCherry-Sens"
43.59,29.88,"Tandem sfGFP-mCherry-Sens"
10.02,45.66,"Tandem sfGFP-mCherry-Sens"
489.26,412.7,"Tandem sfGFP-mCherry-Sens"
99.76,138.81,"Tandem sfGFP-mCherry-Sens"
108.29,63.83,"Tandem sfGFP-mCherry-Sens"
9.82,33.5,"Tandem sfGFP-mCherry-Sens"
2.04,27.32,"Tandem sfGFP-mCherry-Sens"
189.51,152.34,"Tandem sfGFP-mCherry-Sens"
7.28,37.36,"Tandem sfGFP-mCherry-Sens"
59.1,103.06,"Tandem sfGFP-mCherry-Sens"
40.3,33.51,"Tandem sfGFP-mCherry-Sens"
479.05,471.62,"Tandem sfGFP-mCherry-Sens"
17.52,37.96,"Tandem sfGFP-mCherry-Sens"
105.74,92.52,"Tandem sfGFP-mCherry-Sens"
9.82,52.1,"Tandem sfGFP-mCherry-Sens"
463.12,512.55,"Tandem sfGFP-mCherry-Sens"
326.15,289.09,"Tandem sfGFP-mCherry-Sens"
105.15,94.88,"Tandem sfGFP-mCherry-Sens"
208.18,222.36,"Tandem sfGFP-mCherry-Sens"
36.54,29.77,"Tandem sfGFP-mCherry-Sens"
24.78,23.6,"Tandem sfGFP-mCherry-Sens"
78.71,29.07,"Tandem sfGFP-mCherry-Sens"
288.47,127.46,"Tandem sfGFP-mCherry-Sens"
295.63,262.56,"Tandem sfGFP-mCherry-Sens"
157.02,102.23,"Tandem sfGFP-mCherry-Sens"
142.77,86.51,"Tandem sfGFP-mCherry-Sens"
151.98,121.32,"Tandem sfGFP-mCherry-Sens"
83.49,97.99,"Tandem sfGFP-mCherry-Sens"
6.89,36.91,"Tandem sfGFP-mCherry-Sens"
336.2,273.64,"Tandem sfGFP-mCherry-Sens"
326.95,216.07,"Tandem sfGFP-mCherry-Sens"
179.81,144.96,"Tandem sfGFP-mCherry-Sens"
55.66,57.48,"Tandem sfGFP-mCherry-Sens"
8.77,40.12,"Tandem sfGFP-mCherry-Sens"
40.69,36.09,"Tandem sfGFP-mCherry-Sens"
344.26,239.57,"Tandem sfGFP-mCherry-Sens"
39.7,45.86,"Tandem sfGFP-mCherry-Sens"
